rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database,neglogpadj
1209,SPI1,0.461086327,1.649412752,1.276925859,SYK,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1210,SSB,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1211,SSRP1,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1212,STAT6,0.461086327,1.649412752,1.276925859,SYK,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1213,SUZ12,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1214,TBX6,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1215,TCEAL8,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1216,TCF20,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1217,TCF23,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1218,TERF1,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1219,TFAM,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1220,TFDP1,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1221,TFDP2,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1222,TFE3,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1223,TFEC,0.461086327,1.649412752,1.276925859,SYK,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1224,THAP1,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1225,THAP10,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1226,THAP6,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1227,THAP8,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1228,TIGD4,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1229,TIGD5,0.461086327,1.649412752,1.276925859,RECQL4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1230,TOE1,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1231,TRMT1,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1232,TSC22D4,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1233,U2AF1,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1234,UBE2K,0.461086327,1.649412752,1.276925859,RAB7A,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1235,UNK,0.461086327,1.649412752,1.276925859,SULF2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1236,USF1,0.461086327,1.649412752,1.276925859,NR5A2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1237,USP39,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1238,VEZF1,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1239,VPS72,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1240,ZBTB1,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1241,ZBTB22,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1242,ZBTB34,0.461086327,1.649412752,1.276925859,SULF2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1243,ZBTB39,0.461086327,1.649412752,1.276925859,SULF2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1244,ZBTB43,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1245,ZBTB44,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1246,ZC3H10,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1247,ZC3H14,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1248,ZC3H15,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1249,ZC3H18,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1250,ZC3H3,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1251,ZC3H6,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1252,ZC3H7A,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1253,ZC3H7B,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1254,ZCCHC11,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1255,ZFP90,0.461086327,1.649412752,1.276925859,SULF2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1256,ZFR,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1257,ZFYVE26,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1258,ZHX1,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1259,ZIM3,0.461086327,1.649412752,1.276925859,NEB,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1260,ZKSCAN1,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1261,ZNF100,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1262,ZNF101,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1263,ZNF107,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1264,ZNF136,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1265,ZNF14,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1266,ZNF142,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1267,ZNF143,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1268,ZNF146,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1269,ZNF155,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1270,ZNF160,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1271,ZNF175,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1272,ZNF180,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1273,ZNF19,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1274,ZNF200,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1275,ZNF202,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1276,ZNF211,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1277,ZNF212,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1278,ZNF221,0.461086327,1.649412752,1.276925859,NEB,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1279,ZNF222,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1280,ZNF226,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1281,ZNF227,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1282,ZNF230,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1283,ZNF233,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1284,ZNF253,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1285,ZNF254,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1286,ZNF256,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1287,ZNF274,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1288,ZNF276,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1289,ZNF277,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1290,ZNF280C,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1291,ZNF280D,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1292,ZNF284,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1293,ZNF302,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1294,ZNF317,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1295,ZNF318,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1296,ZNF319,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1297,ZNF343,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1298,ZNF346,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1299,ZNF350,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1300,ZNF354A,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1301,ZNF354B,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1302,ZNF382,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1303,ZNF391,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1304,ZNF394,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1305,ZNF396,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1306,ZNF407,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1307,ZNF408,0.461086327,1.649412752,1.276925859,PIDD1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1308,ZNF410,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1309,ZNF419,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1310,ZNF420,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1311,ZNF429,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1312,ZNF43,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1313,ZNF431,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1314,ZNF433,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1315,ZNF444,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1316,ZNF446,0.461086327,1.649412752,1.276925859,PIDD1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1317,ZNF45,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1318,ZNF461,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1319,ZNF470,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1320,ZNF479,0.461086327,1.649412752,1.276925859,DPP6,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1321,ZNF493,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1322,ZNF500,0.461086327,1.649412752,1.276925859,PIDD1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1323,ZNF506,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1324,ZNF507,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1325,ZNF511,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1326,ZNF512B,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1327,ZNF524,0.461086327,1.649412752,1.276925859,PIDD1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1328,ZNF526,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1329,ZNF529,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1330,ZNF540,0.461086327,1.649412752,1.276925859,DPP6,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1331,ZNF547,0.461086327,1.649412752,1.276925859,PTX3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1332,ZNF550,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1333,ZNF554,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1334,ZNF557,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1335,ZNF562,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1336,ZNF566,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1337,ZNF567,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1338,ZNF57,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1339,ZNF570,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1340,ZNF573,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1341,ZNF575,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1342,ZNF576,0.461086327,1.649412752,1.276925859,CDK5R1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1343,ZNF579,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1344,ZNF583,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1345,ZNF584,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1346,ZNF585A,0.461086327,1.649412752,1.276925859,SULF2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1347,ZNF587,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1348,ZNF593,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1349,ZNF598,0.461086327,1.649412752,1.276925859,RECQL4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1350,ZNF599,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1351,ZNF605,0.461086327,1.649412752,1.276925859,ZIC2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1352,ZNF609,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1353,ZNF616,0.461086327,1.649412752,1.276925859,ZIC2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1354,ZNF622,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1355,ZNF624,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1356,ZNF627,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1357,ZNF628,0.461086327,1.649412752,1.276925859,COL18A1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1358,ZNF639,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1359,ZNF655,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1360,ZNF660,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1361,ZNF669,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1362,ZNF672,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1363,ZNF677,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1364,ZNF678,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1365,ZNF681,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1366,ZNF684,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1367,ZNF689,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1368,ZNF691,0.461086327,1.649412752,1.276925859,PLPP3,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1369,ZNF7,0.461086327,1.649412752,1.276925859,RECQL4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1370,ZNF70,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1371,ZNF705A,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1372,ZNF708,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1373,ZNF709,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1374,ZNF713,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1375,ZNF717,0.461086327,1.649412752,1.276925859,DPP6,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1376,ZNF747,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1377,ZNF75A,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1378,ZNF76,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1379,ZNF764,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1380,ZNF768,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1381,ZNF771,0.461086327,1.649412752,1.276925859,NR5A2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1382,ZNF777,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1383,ZNF780B,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1384,ZNF784,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1385,ZNF789,0.461086327,1.649412752,1.276925859,MYBL2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1386,ZNF790,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1387,ZNF799,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1388,ZNF821,0.461086327,1.649412752,1.276925859,DUSP4,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1389,ZNF823,0.461086327,1.649412752,1.276925859,PLK2,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1390,ZNF829,0.461086327,1.649412752,1.276925859,ABLIM1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
1391,ZNF830,0.461086327,1.649412752,1.276925859,RSL1D1,0.461086327,Enrichr_Submissions_TF-Gene_Coocurrence,0.336217756
